DateTime,Wind Forecast EC00,Wind Forecast EC Latest,Solar Forecast EC00,Solar Forecast EC Latest,Cons Forecast EC00,Cons Forecast EC Latest,Reg. Update,UMM Planned,UMM Unplanned,Flow Update,Spot Price,Intraday Price VWAP
2022-02-15 06:00:00,5280,5448,0,0,63411,63251,602,1151,2759,0,58,135.21
2022-02-15 07:00:00,5089,5298,42,6,68483,68225,1419,189,2935,0,60,151.1
2022-02-15 08:00:00,5340,5435,537,614,71020,70615,49,493,1916,0,60,107.92
2022-02-15 09:00:00,6295,5987,1780,2038,71940,71606,1405,1242,2544,0,58,139.78
2022-02-15 10:00:00,6849,6229,3132,3466,71281,70990,639,643,1132,1,59,98.28
2022-02-15 11:00:00,7622,6923,3901,4221,71186,70893,-469,585,1547,0,59,95.89
2022-02-15 12:00:00,9069,9038,4080,4403,70542,70260,1829,1830,2808,1,58,152.51
2022-02-15 13:00:00,10506,10432,3935,3911,68643,68451,743,1041,1369,1,56,99.42
2022-02-15 14:00:00,11264,10968,3475,3525,65956,65826,946,1936,2357,0,58,129.67
2022-02-15 15:00:00,11126,10697,2589,2592,63658,63584,1276,1695,628,1,57,89.41
2022-02-15 16:00:00,11103,10397,1419,1378,62803,62690,35,880,1894,1,57,111.84
2022-02-15 17:00:00,11195,10364,460,399,62918,62804,787,490,893,1,56,93.47
2022-02-15 18:00:00,11419,10766,52,37,67659,67559,-813,1624,2276,1,56,111.94
2022-02-15 19:00:00,11904,11459,0,0,70847,70764,-64,1967,2579,0,55,123.4
2022-02-15 20:00:00,12160,11892,0,0,67397,67267,-1883,588,1315,0,56,68.41
2022-02-15 21:00:00,12245,12045,0,0,63707,63438,897,1744,2701,1,55,137.99
2022-02-15 22:00:00,12440,12264,0,0,62184,61854,1346,1615,1276,1,53,101.17
2022-02-15 23:00:00,12323,12502,0,0,62358,62021,53,1957,1542,0,53,90.31
2022-02-16 00:00:00,11238,12603,0,0,59686,59484,-1339,1091,750,0,53,43.54
2022-02-16 01:00:00,11381,12218,0,0,57248,56980,1678,151,1973,0,52,113.13
2022-02-16 02:00:00,11572,12469,0,0,56440,56376,1464,149,2927,0,52,137.2
2022-02-16 03:00:00,12043,12830,0,0,54210,54484,120,67,2993,0,54,127.32
2022-02-16 04:00:00,12429,13020,0,0,53031,53323,-1423,878,2869,0,55,109.93
2022-02-16 05:00:00,12629,13122,0,0,54494,54861,1116,1588,163,1,57,70.75
2022-02-16 06:00:00,12763,13254,0,0,59286,59447,-412,817,146,0,58,52.94
2022-02-16 07:00:00,12778,12396,25,10,64037,63757,428,1523,486,0,59,76.39
2022-02-16 08:00:00,12686,12434,235,184,66772,66429,351,1038,1788,0,60,109.47
2022-02-16 09:00:00,12605,12614,734,589,67676,67357,1735,29,2755,1,61,154.03
2022-02-16 10:00:00,12594,12621,1292,1059,67134,67674,659,1968,445,1,62,80.49
2022-02-16 11:00:00,12762,12746,1708,1430,67539,67726,792,764,1440,0,63,106.43
2022-02-16 12:00:00,12947,13024,1952,1581,67560,68221,644,1922,2653,0,65,140.07
2022-02-16 13:00:00,13046,12980,1978,2070,65962,67706,1296,568,472,1,63,87.04
2022-02-16 14:00:00,13042,13338,1804,1777,63399,65413,-1838,461,58,1,61,40.39
2022-02-16 15:00:00,12993,13478,1399,1302,61035,62875,702,193,1751,0,61,106.19
2022-02-16 16:00:00,12948,13589,799,773,60022,61967,-993,478,853,1,61,65.06
2022-02-16 17:00:00,13052,13702,264,251,59466,61488,415,1044,271,1,59,64.04
2022-02-16 18:00:00,13282,13787,26,9,63731,65353,-1725,1204,1319,0,58,65.39
2022-02-16 19:00:00,13444,13642,0,0,66737,67757,827,880,2003,1,58,116.87
2022-02-16 20:00:00,13671,13822,0,0,63262,64491,-1619,1298,676,0,58,53.14
2022-02-16 21:00:00,13818,13958,0,0,59656,60840,-627,184,1805,1,58,96.0
2022-02-16 22:00:00,13837,13995,0,0,58123,59617,1998,941,591,0,59,90.69
2022-02-16 23:00:00,13895,14017,0,0,58339,60190,402,1968,2491,1,59,126.48
2022-02-17 00:00:00,13930,14017,0,0,55886,56040,-599,1880,1525,1,61,93.23
2022-02-17 01:00:00,13753,13944,0,0,53472,54613,160,1823,2702,0,62,131.09
2022-02-17 02:00:00,13631,13876,0,0,52793,53872,664,713,160,0,62,69.42
2022-02-17 03:00:00,13499,13767,0,0,51110,52093,344,442,2134,1,63,119.92
2022-02-17 04:00:00,13215,13617,0,0,50226,51245,-1762,1427,785,0,63,57.8
2022-02-17 05:00:00,13001,13445,0,0,52095,53091,562,739,1682,0,65,108.01
2022-02-17 06:00:00,12757,13136,0,0,57170,57585,-366,938,1008,0,67,83.48
2022-02-17 07:00:00,12430,12245,49,37,62137,62647,-872,1931,153,0,69,62.76
2022-02-17 08:00:00,12115,11985,499,465,64557,65123,1572,1167,462,0,71,97.5
2022-02-17 09:00:00,11309,11464,1493,1400,65543,66749,-653,1121,611,1,73,79.6
2022-02-17 10:00:00,11364,11784,2556,2444,65803,67387,-437,1653,862,0,74,84.45
2022-02-17 11:00:00,12045,12529,3279,3084,65739,67710,-1262,208,1864,1,76,105.73
2022-02-17 12:00:00,11911,12661,3642,3361,66165,67942,884,970,2353,0,75,137.2
2022-02-17 13:00:00,11712,11808,3719,3707,65020,66376,14,1774,537,1,77,88.9
2022-02-17 14:00:00,11328,11661,3491,3381,63059,64648,-1280,872,2891,1,76,136.21
2022-02-17 15:00:00,10481,11158,2795,2616,60852,62247,722,551,2164,0,75,130.99
2022-02-17 16:00:00,8765,9960,1688,1531,60118,60739,-1113,580,1143,1,76,82.63
2022-02-17 17:00:00,6724,8401,621,537,60353,60703,-1179,1465,967,1,75,70.99
2022-02-17 18:00:00,5729,7522,85,62,64859,64672,-398,748,2538,1,77,123.46
2022-02-17 19:00:00,5507,6753,0,0,68080,67039,210,1345,2304,1,76,129.65
2022-02-17 20:00:00,5570,6531,0,0,65076,64002,542,1995,2350,0,74,133.2
2022-02-17 21:00:00,5574,5730,0,0,61744,60566,1827,1108,330,1,75,104.44
2022-02-17 22:00:00,5346,5147,0,0,60807,59587,9,689,2385,0,77,140.22
2022-02-17 23:00:00,5548,5024,0,0,61582,60294,-1206,1882,1294,1,78,103.03
2022-02-18 00:00:00,5559,5291,0,0,58950,58166,685,295,240,1,77,93.71
2022-02-18 01:00:00,5890,6321,0,0,56467,55284,1028,1441,1531,0,77,123.73
2022-02-18 02:00:00,6488,6958,0,0,55477,54341,-365,110,1760,1,75,115.08
2022-02-18 03:00:00,7510,8449,0,0,53493,52186,1865,1128,1664,1,75,132.31
2022-02-18 04:00:00,8860,9999,0,0,52439,51158,-1355,164,188,1,74,57.52
2022-02-18 05:00:00,10283,11129,0,0,53944,52849,414,1537,388,1,74,83.67
2022-02-18 06:00:00,11418,12064,0,0,57927,57134,-991,945,1454,0,73,93.69
2022-02-18 07:00:00,12142,12222,50,32,62309,60644,1040,1565,2546,1,74,154.58
2022-02-18 08:00:00,12743,12689,563,579,64532,62557,-313,1267,507,1,72,84.4
2022-02-18 09:00:00,12961,12891,1882,1917,65881,63562,-548,1072,1565,0,74,109.11
2022-02-18 10:00:00,13032,12994,3302,3367,66240,63246,127,121,2978,1,75,160.27
2022-02-18 11:00:00,13200,13172,4181,4310,66237,62921,366,525,726,0,73,96.91
2022-02-18 12:00:00,13373,13353,4582,4710,66412,63148,-681,759,317,0,73,75.99
2022-02-18 13:00:00,13484,13381,4560,4692,65149,61972,158,954,936,1,74,103.49
2022-02-18 14:00:00,13431,13430,4092,4186,63352,59687,-1728,503,647,0,73,72.94
2022-02-18 15:00:00,13279,13373,3141,3181,61078,57944,-400,1205,2570,0,74,139.24
2022-02-18 16:00:00,13024,13300,1789,1811,59530,56993,1481,1181,1983,1,75,144.31
2022-02-18 17:00:00,12646,13099,582,579,59874,57581,-1505,1871,916,1,74,81.01
2022-02-18 18:00:00,12037,12694,67,71,63786,61486,-1601,1224,1152,0,76,83.9
2022-02-18 19:00:00,11524,11961,0,0,66479,65395,568,1237,318,0,76,87.03
2022-02-18 20:00:00,11354,11872,0,0,63899,63078,677,1475,2160,1,77,138.5
2022-02-18 21:00:00,11296,11851,0,0,61097,59995,-1526,1659,2436,1,75,120.72
2022-02-18 22:00:00,11391,11754,0,0,60775,59762,1590,1283,1446,1,75,128.24
2022-02-18 23:00:00,11216,11387,0,0,61878,60992,1657,1017,411,1,76,104.97
2022-02-19 00:00:00,11260,10931,0,0,59633,59838,-1919,492,2368,1,74,117.47
2022-02-19 01:00:00,10766,10434,0,0,56986,56011,925,1438,335,1,72,94.11
2022-02-19 02:00:00,10223,9988,0,0,55913,54761,-700,1445,2852,1,70,141.63
2022-02-19 03:00:00,9759,9275,0,0,53638,52481,-1065,951,2191,1,70,120.63
2022-02-19 04:00:00,9319,8709,0,0,52322,51097,269,377,983,1,70,103.39
2022-02-19 05:00:00,8782,8157,0,0,52948,52004,1617,1566,1832,0,70,138.01
2022-02-19 06:00:00,8185,7657,0,0,54623,53352,-1775,1022,2161,1,71,113.59
2022-02-19 07:00:00,7620,6400,68,40,56216,55293,-343,537,1541,0,73,118.01
2022-02-19 08:00:00,7414,6162,775,642,57564,56741,-535,173,952,1,72,102.3
2022-02-19 09:00:00,6755,5942,2364,2112,59741,59260,-407,1054,1887,1,70,121.97
2022-02-19 10:00:00,6484,6113,4052,3772,60031,59829,1079,449,1863,0,68,128.67
2022-02-19 11:00:00,7781,7417,5131,4792,59801,59640,969,803,2511,1,66,146.19
2022-02-19 12:00:00,9370,9080,5453,5063,60685,60844,-1703,1091,1299,1,66,83.16
2022-02-19 13:00:00,10653,10057,5272,5025,59279,59329,-1384,1232,1210,0,67,85.08
2022-02-19 14:00:00,11778,11618,4582,4348,56446,56110,-1234,292,809,0,69,75.51
2022-02-19 15:00:00,12387,12531,3480,3280,54730,54340,181,464,1085,0,70,97.3
2022-02-19 16:00:00,12183,12421,2022,1872,53496,52970,1681,277,1519,1,68,124.81
2022-02-19 17:00:00,11933,11782,691,614,53840,52992,1213,95,1235,0,67,110.91
2022-02-19 18:00:00,12061,11661,82,76,57911,57382,110,538,1741,0,67,113.84
2022-02-19 19:00:00,12255,11808,0,0,61770,61432,602,1054,2378,1,69,141.43
2022-02-19 20:00:00,12442,12238,0,0,59791,59124,-1941,938,248,1,70,58.06
2022-02-19 21:00:00,12456,12243,0,0,57132,56417,-1691,1922,1998,0,69,102.46
2022-02-19 22:00:00,12371,12035,0,0,57416,56524,840,536,1381,1,69,116.27
2022-02-19 23:00:00,12318,11679,0,0,59246,58223,-54,619,182,0,69,77.53
2022-02-20 00:00:00,11522,11093,0,0,57048,56854,-499,106,1270,1,67,96.88
2022-02-20 01:00:00,10434,10591,0,0,54247,53802,-1007,757,2515,1,69,124.76
2022-02-20 02:00:00,9364,10200,0,0,52547,52387,-67,1421,2310,0,70,121.71
2022-02-20 03:00:00,8822,10115,0,0,49825,49819,1665,748,2016,1,70,129.46
2022-02-20 04:00:00,8902,10218,0,0,47750,47843,-1874,1001,1321,0,68,67.63
2022-02-20 05:00:00,9195,10404,0,0,47644,47849,265,371,2228,1,68,118.96
2022-02-20 06:00:00,9631,10729,0,0,47502,47811,-607,769,2161,1,66,106.87
2022-02-20 07:00:00,10342,10558,58,37,47910,48304,1394,186,1711,1,65,122.65
2022-02-20 08:00:00,10695,11053,539,522,49583,49873,-730,1575,1042,0,63,76.78
2022-02-20 09:00:00,10897,11298,1704,1575,52109,52396,-1386,462,1346,1,63,79.95
2022-02-20 10:00:00,11620,11877,2980,2681,53315,53600,536,1296,555,1,63,81.98
2022-02-20 11:00:00,12589,12623,3789,3330,54212,54533,-148,1295,298,1,64,71.47
2022-02-20 12:00:00,13110,13232,4156,3766,56099,56497,1402,1583,2057,0,66,132.48
2022-02-20 13:00:00,13407,13277,4212,3670,54607,55219,1889,8,1152,1,67,117.89
2022-02-20 14:00:00,13635,13636,3870,3456,51088,51530,-661,425,432,0,67,69.45
2022-02-20 15:00:00,13611,13699,3018,2763,49236,49624,1968,1015,1034,0,67,111.83
2022-02-20 16:00:00,13429,13719,1774,1653,47934,48363,194,265,2125,1,68,123.87
2022-02-20 17:00:00,13394,13838,637,571,48118,48403,-1806,219,2481,0,68,108.94
2022-02-20 18:00:00,13697,13943,98,71,53131,53398,-500,1959,1884,1,69,111.07
2022-02-20 19:00:00,14047,14179,0,0,57921,58333,739,1174,513,0,71,88.68
2022-02-20 20:00:00,14210,14336,0,0,56417,56563,1199,330,1861,1,73,133.47
2022-02-20 21:00:00,14286,14403,0,0,54315,54214,-1047,1133,716,0,71,75.16
2022-02-20 22:00:00,14270,14380,0,0,54021,53774,-79,812,745,0,70,85.49
2022-02-20 23:00:00,14145,14207,0,0,55101,54875,-966,825,1750,0,68,100.58
2022-02-21 00:00:00,13959,13931,0,0,53835,53667,-1687,1429,679,1,69,68.33
2022-02-21 01:00:00,13782,13861,0,0,51822,51328,-144,1621,2476,0,70,132.03
2022-02-21 02:00:00,13643,13832,0,0,51069,50655,-1913,681,1439,0,68,81.39
2022-02-21 03:00:00,13530,13752,0,0,49650,49043,1772,1494,2889,1,68,164.26
2022-02-21 04:00:00,13359,13641,0,0,49019,48280,180,1156,1016,0,68,92.58
2022-02-21 05:00:00,13116,13459,0,0,51696,50985,-1309,1931,1647,1,66,93.26
2022-02-21 06:00:00,13061,13195,0,0,56083,55441,-288,39,404,0,68,73.45
2022-02-21 07:00:00,13131,12708,72,51,61279,61387,1077,1868,1694,0,67,122.4
2022-02-21 08:00:00,13195,13056,688,544,63367,63564,-48,12,1380,1,68,103.44
2022-02-21 09:00:00,13348,13313,2045,1561,64361,64623,-717,1030,2741,1,68,134.68
2022-02-21 10:00:00,13723,13693,3578,3009,63770,64081,1794,102,7,1,66,89.09
2022-02-21 11:00:00,14219,14175,4556,4216,63409,63746,-1935,731,468,0,64,53.52
2022-02-21 12:00:00,14454,14407,4800,4537,64431,64783,1784,801,1944,0,62,129.83
2022-02-21 13:00:00,14442,14495,4719,4693,63696,64070,-1964,1806,2639,0,62,108.16
2022-02-21 14:00:00,14463,14506,4312,4271,61113,61416,-241,1972,2527,1,60,124.12
2022-02-21 15:00:00,14474,14545,3469,3376,59382,59702,33,868,2760,0,62,133.32
2022-02-21 16:00:00,14249,14387,2142,2055,58054,58444,-1020,323,1996,1,62,102.23
2022-02-21 17:00:00,13516,13732,822,807,58623,58859,471,1535,2377,0,62,126.09
2022-02-21 18:00:00,12572,12831,133,149,63113,63295,-1806,1288,1979,0,62,90.13
2022-02-21 19:00:00,11702,11506,0,0,67420,67549,1200,566,2136,1,63,132.66
2022-02-21 20:00:00,10831,10935,0,0,64010,64063,32,863,1633,0,63,102.53
2022-02-21 21:00:00,9790,10363,0,0,60102,60024,731,836,2449,1,62,130.89
2022-02-21 22:00:00,8861,9605,0,0,59297,59072,-316,1239,1064,0,61,77.07
2022-02-21 23:00:00,8188,8611,0,0,60164,59806,-981,699,845,0,63,69.29
2022-02-22 00:00:00,7208,7733,0,0,58784,58393,1257,1693,2438,0,65,137.69
2022-02-22 01:00:00,6180,6577,0,0,56392,56106,-374,611,1015,1,63,82.65
2022-02-22 02:00:00,5533,5886,0,0,55444,55229,472,1611,1528,0,65,105.05
2022-02-22 03:00:00,5171,5519,0,0,53731,53304,-1668,1672,2264,0,63,100.74
2022-02-22 04:00:00,5153,5537,0,0,52865,52296,-1446,1781,1632,0,65,87.5
2022-02-22 05:00:00,5242,5414,0,0,55168,54488,-673,575,1840,1,65,105.57
2022-02-22 06:00:00,5211,5418,0,0,59186,58506,1547,1088,1041,1,67,109.79
2022-02-22 07:00:00,5612,6072,92,33,63892,63175,-1218,9,763,1,65,69.31
2022-02-22 08:00:00,6717,6506,756,648,65927,65004,1615,1443,596,0,65,97.63
2022-02-22 09:00:00,7539,7360,2243,2008,66712,65975,324,352,13,0,63,68.92
2022-02-22 10:00:00,8097,8568,3750,3390,65845,65397,-1023,1632,2477,1,61,114.16
2022-02-22 11:00:00,9387,9923,4597,4111,65283,65054,-493,1671,1714,0,60,94.69
2022-02-22 12:00:00,10658,10905,4887,4322,65821,65856,-1005,1255,1233,0,62,80.42
2022-02-22 13:00:00,11058,10856,4859,4887,64511,64535,-280,301,2766,0,60,129.55
2022-02-22 14:00:00,10998,10985,4470,4441,61743,61790,-171,464,902,0,58,76.63
2022-02-22 15:00:00,10982,10432,3531,3438,59665,59958,994,69,423,1,57,82.26
2022-02-22 16:00:00,10684,10054,2088,1947,58094,58499,-1844,1950,2379,1,55,102.15
2022-02-22 17:00:00,10265,9972,748,646,58387,58558,-149,1262,271,0,55,60.37
2022-02-22 18:00:00,10045,9756,116,93,62616,62581,-1508,787,1635,0,56,81.17
2022-02-22 19:00:00,9653,9168,0,0,66289,66282,791,1018,1809,0,57,113.06
2022-02-22 20:00:00,9029,8888,0,0,63018,62918,1465,1251,2929,1,55,150.21
2022-02-22 21:00:00,8031,8102,0,0,59348,59107,1766,565,973,0,55,96.28
2022-02-22 22:00:00,6824,7022,0,0,58456,58067,1420,559,548,1,54,82.82
2022-02-22 23:00:00,5713,5811,0,0,59377,58809,-431,387,97,0,55,52.4
2022-02-23 00:00:00,4254,4496,0,0,57726,57378,560,926,1520,1,57,101.12
2022-02-23 01:00:00,3354,3036,0,0,55509,55716,-1682,888,493,1,57,53.18
2022-02-23 02:00:00,2662,2427,0,0,54706,55445,167,862,978,0,56,80.41
2022-02-23 03:00:00,2150,1976,0,0,53074,53950,-200,1033,2704,0,54,121.43
2022-02-23 04:00:00,1713,1612,0,0,52386,53400,290,1426,2526,0,55,121.9
2022-02-23 05:00:00,1345,1372,0,0,54945,56013,1522,1409,201,0,55,73.79
2022-02-23 06:00:00,1221,1271,0,0,59392,61162,974,1358,108,1,56,68.33
2022-02-23 07:00:00,1223,1283,91,50,64360,66401,-534,500,2248,1,57,107.75
2022-02-23 08:00:00,1316,1376,864,1003,66202,67930,399,1703,487,1,58,72.18
2022-02-23 09:00:00,1437,1379,2545,2842,66852,68303,-832,1173,583,0,60,61.27
2022-02-23 10:00:00,1407,1259,4294,4655,65823,67283,711,834,735,1,60,84.12
2022-02-23 11:00:00,1453,1274,5455,5864,64941,66834,1644,484,1117,1,58,101.42
2022-02-23 12:00:00,1876,1641,5993,6431,65178,66215,-1579,101,1033,1,56,63.91
2022-02-23 13:00:00,2646,2209,6070,6555,63761,63527,-1132,977,395,0,54,51.63
2022-02-23 14:00:00,3084,2581,5697,6092,61144,61528,725,416,9,1,53,65.0
2022-02-23 15:00:00,2980,2732,4652,4856,59397,59503,855,744,2850,0,55,138.88
2022-02-23 16:00:00,2514,2450,2874,3008,57993,58393,763,576,1737,0,53,103.12
2022-02-23 17:00:00,1952,2028,1093,1190,58582,59426,1096,1378,134,0,53,65.65
2022-02-23 18:00:00,1968,1979,178,185,63299,63895,-1043,1905,2150,0,54,96.06
2022-02-23 19:00:00,2217,2114,0,0,67583,68029,-1323,1210,1953,1,52,88.52
2022-02-23 20:00:00,2252,2006,0,0,64643,65209,-17,1244,646,0,51,65.47
2022-02-23 21:00:00,2269,1950,0,0,61080,61552,-424,793,612,0,53,62.94
2022-02-23 22:00:00,2448,2227,0,0,60172,60427,-184,211,1692,1,52,94.54
2022-02-23 23:00:00,2636,2599,0,0,60819,61362,-1679,700,2439,1,52,97.93
2022-02-24 00:00:00,2880,3007,0,0,59779,59017,1995,966,1340,0,50,103.71
2022-02-24 01:00:00,3205,3513,0,0,57256,56702,171,1396,357,1,49,59.36
2022-02-24 02:00:00,3601,3814,0,0,56399,56039,-1053,455,87,1,49,40.94
2022-02-24 03:00:00,3954,4139,0,0,54454,53949,-284,1809,2567,0,49,111.57
2022-02-24 04:00:00,4151,4418,0,0,53586,52927,428,1473,2282,0,51,112.64
2022-02-24 05:00:00,4410,4717,0,0,55882,54722,-171,1886,525,1,49,60.43
2022-02-24 06:00:00,4971,5337,0,0,60705,59228,1991,315,1690,1,51,115.78
2022-02-24 07:00:00,5778,5132,74,68,65876,64133,-1136,172,361,0,49,50.82
2022-02-24 08:00:00,6578,6014,631,627,67755,66159,1737,265,2577,0,51,141.62
2022-02-24 09:00:00,7021,6883,1783,1630,67778,67359,1066,401,384,0,49,69.72
2022-02-24 10:00:00,7744,8536,3121,2873,66585,66885,305,348,2550,1,49,114.35
2022-02-24 11:00:00,9338,10372,4145,3854,66454,66482,97,235,1591,1,50,84.32
2022-02-24 12:00:00,10941,11651,4551,4007,66206,66071,245,1129,459,0,49,57.72
2022-02-24 13:00:00,11881,11739,4457,4068,64359,64454,-1873,30,1633,0,51,72.01
2022-02-24 14:00:00,12238,12245,3980,3295,62832,62420,-661,1212,2060,0,52,98.84
2022-02-24 15:00:00,12066,12281,3108,2445,61148,60916,-1346,1534,2247,1,54,99.71
2022-02-24 16:00:00,11351,11692,1908,1634,60247,60035,-1256,1268,2918,1,54,117.86
2022-02-24 17:00:00,10024,10929,779,687,61465,60689,-924,382,1317,1,54,71.83
2022-02-24 18:00:00,8512,9856,148,115,65810,65319,1816,1234,910,1,56,87.55
2022-02-24 19:00:00,7735,8720,0,0,70306,69620,742,1152,436,1,54,66.39
2022-02-24 20:00:00,7451,8526,0,0,67562,66861,-764,1732,470,1,54,50.18
2022-02-24 21:00:00,7272,7784,0,0,63982,63013,1628,1654,1727,0,54,111.64
2022-02-24 22:00:00,7309,7098,0,0,62993,62131,1301,665,79,0,54,71.42
2022-02-24 23:00:00,7520,6817,0,0,64013,62920,1177,1245,307,0,55,80.11
2022-02-25 00:00:00,7139,6722,0,0,62008,61820,-155,1121,99,0,57,59.86
2022-02-25 01:00:00,7251,7233,0,0,59813,59084,-270,1433,2349,1,57,117.07
2022-02-25 02:00:00,7343,7015,0,0,59199,58751,-663,1236,1207,1,57,82.99
2022-02-25 03:00:00,7450,6870,0,0,57291,56740,-29,345,1084,0,59,88.35
2022-02-25 04:00:00,7506,6782,0,0,56511,55812,-361,1866,675,1,60,79.37
2022-02-25 05:00:00,7417,6861,0,0,58661,58474,-215,185,302,1,62,72.02
2022-02-25 06:00:00,7201,6840,0,0,63480,63443,1362,441,21,0,60,77.1
2022-02-25 07:00:00,6896,5907,138,68,68624,68454,1460,323,805,1,61,105.22
2022-02-25 08:00:00,6706,5466,1191,1111,69881,69742,215,1566,727,1,63,94.51
2022-02-25 09:00:00,5855,4892,3361,3186,70526,70247,-1679,1014,553,1,61,65.39
2022-02-25 10:00:00,5204,4867,5475,5140,69318,69126,-1738,592,1024,1,60,70.18
2022-02-25 11:00:00,5893,5489,6638,6271,68165,68145,-668,515,989,1,58,79.29
2022-02-25 12:00:00,6498,5641,6911,6601,67236,67716,1984,1902,1098,0,58,111.54
2022-02-25 13:00:00,6533,5209,6651,6382,65443,66153,1079,1529,325,0,58,87.31
2022-02-25 14:00:00,6368,5231,5977,5892,62578,63877,450,892,2054,0,60,124.03
2022-02-25 15:00:00,6029,5096,4826,4847,60618,60298,-298,1613,1842,1,62,114.24
2022-02-25 16:00:00,5080,4669,3043,3095,59218,58983,-1612,1486,862,1,62,69.1
2022-02-25 17:00:00,3823,3813,1205,1215,60897,61093,1770,701,1251,0,60,108.29
2022-02-25 18:00:00,3099,3079,210,188,65809,65645,1260,1974,850,1,60,95.28
2022-02-25 19:00:00,2913,2513,0,0,70107,69313,1547,283,124,1,59,83.62
2022-02-25 20:00:00,2706,2457,0,0,67960,66828,1328,1435,1839,1,58,122.67
2022-02-25 21:00:00,2417,2433,0,0,64766,64121,-903,50,2867,1,56,123.99
2022-02-25 22:00:00,2278,2322,0,0,64491,63930,-977,1036,1273,1,58,80.47
2022-02-25 23:00:00,2195,2301,0,0,65586,65053,-313,120,803,1,59,76.19
2022-02-26 00:00:00,2082,2353,0,0,63910,63547,1398,1256,1466,1,58,109.55
2022-02-26 01:00:00,2069,2236,0,0,61656,59836,-891,1537,862,1,58,71.74
2022-02-26 02:00:00,2167,2338,0,0,60829,59319,-3,1976,664,0,58,73.53
2022-02-26 03:00:00,2272,2483,0,0,58504,57388,-462,571,1816,1,60,102.48
2022-02-26 04:00:00,2389,2678,0,0,57059,56537,1311,1822,1182,1,59,102.14
2022-02-26 05:00:00,2605,2929,0,0,58139,57632,1702,1735,586,0,61,90.7
2022-02-26 06:00:00,2875,3195,0,0,59997,59689,-1861,660,464,0,60,48.19
2022-02-26 07:00:00,3088,3624,157,99,61417,60307,-1190,220,243,0,60,49.87
2022-02-26 08:00:00,3149,3772,1398,1433,62578,61130,-337,596,2515,1,61,121.61
2022-02-26 09:00:00,2938,3630,3792,3852,63952,62825,283,1698,1226,0,62,90.13
2022-02-26 10:00:00,2458,3016,6092,6136,63111,62846,-58,451,988,0,63,81.51
2022-02-26 11:00:00,2472,2936,7562,7645,61853,61516,4,1288,902,1,61,81.13
2022-02-26 12:00:00,3055,3592,8146,8246,61990,61513,-1656,18,391,1,63,52.37
2022-02-26 13:00:00,3522,4204,8070,8034,60104,59257,332,55,1907,0,64,110.99
2022-02-26 14:00:00,3864,4895,7394,7352,57111,55511,1952,483,425,0,64,87.65
2022-02-26 15:00:00,4160,5475,5963,5935,54454,53662,-1664,502,2004,0,66,87.66
2022-02-26 16:00:00,4445,5783,3826,3811,52968,52057,-1461,1563,1227,0,65,67.64
2022-02-26 17:00:00,4820,5988,1575,1534,55365,54177,-1411,342,505,0,67,54.31
2022-02-26 18:00:00,5758,6606,255,240,60413,59166,783,334,2132,0,67,124.01
2022-02-26 19:00:00,6923,7278,0,0,65564,64184,-545,161,2022,0,68,112.25
2022-02-26 20:00:00,7638,8075,0,0,63896,62693,1421,438,270,0,70,89.35
2022-02-26 21:00:00,8234,8550,0,0,61766,60367,892,351,152,0,69,81.29
2022-02-26 22:00:00,8705,8757,0,0,62226,60974,206,845,2070,1,71,128.68
2022-02-26 23:00:00,8960,9049,0,0,64153,63256,246,1249,2071,0,69,124.13
2022-02-27 00:00:00,8974,9219,0,0,62026,61190,-164,476,2419,0,68,127.63
2022-02-27 01:00:00,8771,9224,0,0,60059,58547,1469,182,1439,0,69,118.28
2022-02-27 02:00:00,8393,8722,0,0,59194,58083,-1367,87,1130,1,69,82.45
2022-02-27 03:00:00,8028,8279,0,0,56941,56048,1498,1393,2277,1,69,144.85
2022-02-27 04:00:00,7814,8054,0,0,55680,54872,-1426,1902,105,1,71,59.62
2022-02-27 05:00:00,7728,7899,0,0,56163,55362,88,1440,525,0,69,81.23
2022-02-27 06:00:00,7585,7633,0,0,57132,56285,301,1986,1432,1,70,110.7
2022-02-27 07:00:00,7415,7446,174,126,57774,56435,361,1292,577,0,72,89.87
2022-02-27 08:00:00,7205,7304,1346,1264,58330,56651,-823,308,2580,1,73,134.67
2022-02-27 09:00:00,5813,6094,3499,3278,59538,58333,-1728,207,2222,1,74,114.27
2022-02-27 10:00:00,4161,4687,5481,5072,59941,59174,1415,1077,504,1,72,98.79
2022-02-27 11:00:00,3602,4243,6686,6123,59378,58779,-1747,1537,621,1,71,65.81
2022-02-27 12:00:00,3397,3935,7175,6598,59725,59317,-1885,1252,1536,1,71,88.64
2022-02-27 13:00:00,3160,3310,7046,6256,57186,57198,271,1508,806,1,70,94.85
2022-02-27 14:00:00,2902,3425,6323,5491,52958,52660,-913,1231,2425,0,71,122.38
2022-02-27 15:00:00,2808,3494,5074,4332,50842,50570,1501,209,141,0,72,88.29
2022-02-27 16:00:00,2770,3432,3246,2813,49413,49229,-449,1936,228,1,74,72.69
2022-02-27 17:00:00,3029,3604,1340,1223,51752,51174,-1627,234,1896,0,74,100.46
2022-02-27 18:00:00,3828,4340,243,238,57772,56937,1984,854,982,0,74,115.55
2022-02-27 19:00:00,4807,5167,0,0,64317,62917,226,837,913,1,73,98.09
2022-02-27 20:00:00,5311,5578,0,0,63641,62284,394,1718,2825,1,74,154.12
